city_ascii,GEOprob,BIOprob,x,y,bio_x,bio_y
Salamanca,0.1449075866834515,0.17098596746045192,-631181.5127978615,5007976.650476391,-2.2209164418462373,-0.9113956052168364
Tarragona,0.21723379675985716,0.15202471498463485,139149.3634915918,5030116.889387328,-1.8267125115753267,-0.4008137647357275
Badajoz,0.1597767971586156,0.15063845140943188,-775896.8508291168,4704554.349378649,-2.4633301264457717,-0.8951455029077757
La Coruna,0.14502036115850364,0.1902866642494528,-937310.1124793645,5362336.864865777,-2.173268433565394,-1.2504180495177883
Ourense,0.10813757292689148,0.1816403015788175,-876084.3925430623,5210540.740698199,-2.228323939847897,-1.1522818951439304
Bilbao,0.24154343141377044,0.18994376885770553,-326166.1080242911,5350102.143460671,-1.8772903220234567,-0.8341771906164741
Pamplona,0.24570762913759472,0.181791562887132,-183677.15980890128,5284614.020534911,-1.8435199187221025,-0.7136533034173485
Palma,0.22948544818070699,0.1303035804622452,295464.1924635073,4804272.187964513,-1.8763031778821473,-0.21087276379046016
Valencia,0.2502320342579737,0.146536275536319,-44527.79631730949,4791383.696747762,-2.0520417718596637,-0.43505414433778267
Madrid,0.20914095052576995,0.16443093647219012,-410034.2123879449,4924240.587205196,-2.158431622188726,-0.7310493084586147
San Sebastian,0.2529518524355974,0.18761006559190263,-220412.5917706821,5360867.8481713915,-1.81882614785521,-0.7669787764647356
Alicante,0.25779617769616003,0.13745772985746,-53834.10574762783,4629158.084292785,-2.1479177985872018,-0.380517893616902
Castello,0.24521274236858576,0.14911752656117058,-5565.9745396633325,4861641.820023333,-1.9932081912548552,-0.4351440858273361
Pori,0.2664265101598576,0.2811625926363301,2423970.780074453,8736624.547227478,1.3907534563006188,-0.2510606329495493
Jyvaskyla,0.26680061361443663,0.36367487223455175,2866476.8879267946,8921129.656003075,1.713841676296302,-0.022152380716448317
Lahti,0.2667978850577634,0.38534649087574124,2857003.5992602864,8624422.684076643,1.5422269840395444,0.08267720281581359
Mikkeli,0.2668019529480916,0.4108407122065715,3037352.30629447,8786007.777722688,1.7225051528780435,0.1435919651099602
Hameenlinna,0.2667808110245598,0.35510410653099067,2724210.578692991,8625134.388169412,1.4768199094709216,-0.007036431955784517
Tampere,0.2667617818042543,0.32900155322360686,2643837.906340247,8741545.435835699,1.5024800956141524,-0.10480670890419796
Lappeenranta,0.266802154043496,0.4449127290183171,3137350.604874066,8641246.659213103,1.6906216687575073,0.2652077630170342
Kouvola,0.26680124325166116,0.4135560874113594,2973232.279597545,8597406.374363588,1.584627038859483,0.17109280533230997
Helsinki,0.266787852691741,0.3800457541618596,2775651.315388563,8438937.492041793,1.3975622850595162,0.09740271247938215
Porvoo,0.266797131015772,0.3956338595949428,2857126.0507001583,8489427.17549281,1.466342502292064,0.1333582021498525
Turku,0.2664564010734262,0.30612482376802747,2477415.2676043017,8501494.520520847,1.2849602391129595,-0.12693086428360068
Savonlinna,0.26680220611195854,0.44210269841367994,3215274.248429359,8827580.473304378,1.834064670443774,0.2478547084537852
Klaksvik,0.2668021698584432,0.18738151849261717,-727918.1502972147,8915678.812430317,-0.07047819672946343,-2.4412260851454706
Torshavn,0.26680218149253426,0.19108952270428267,-759198.9272101268,8866259.803049337,-0.11378175208348562,-2.443773176334032
Lorient,0.3519833511958253,0.22759542963078574,-374768.197704636,6065430.287304632,-1.4989496953061154,-1.1350312975182035
Brest,0.28875907714505167,0.23452616114204689,-500381.1111157647,6172050.986527435,-1.5012167613400171,-1.259604966119391
Aix-en-Provence,0.130360885829948,0.14090251995933842,606691.2248233401,5391459.078947856,-1.39173326216136,-0.22132332273635824
Ajaccio,0.18420456433025895,0.10519075586065454,971629.9114909313,5150065.625029237,-1.3466847684719676,0.1149707037385892
Marseille,0.12414499560366885,0.05218930794741898,598342.2630138451,5356217.492603283,-1.4156967610980429,-0.21373790475280607
Rennes,0.4869247307092417,0.22227359346529868,-185903.54962476663,6123507.424977484,-1.3726823702630355,-1.0295838877184087
Nantes,0.4800148416729719,0.21682820228479158,-176997.9903613053,5976484.582537238,-1.4509805417784842,-0.9684787115607922
Orleans,0.8305283470030694,0.197432782392865,211507.03250722078,6090300.910069001,-1.1944210998602185,-0.7494492645225077
Paris,0.8491961789795465,0.8368069220954168,259741.76786794554,6252273.36599637,-1.079395960048143,-0.7776691738593686
Clermont-Ferrand,0.45690140854313654,0.1761492484899453,342864.0316432839,5745163.88451102,-1.323490909792353,-0.5316066787747002
Montpellier,0.1627889761587894,0.15408805051356397,430806.4293699674,5405347.314739736,-1.471082282237104,-0.34500154409007844
Poitier,0.5731918145341552,0.2016382426799634,37102.7862813981,5874321.293893094,-1.4023544320911605,-0.785971995824335
Bordeaux,0.3328861321603744,0.19458771104605013,-66235.09702199648,5597937.886631572,-1.6090515141174948,-0.7519854380808102
Limoges,0.48454913973825287,0.19035432676868375,139149.3634915918,5753148.326952323,-1.41995274682017,-0.6718177399501859
Dijon,0.6209788751717236,0.16932178630200012,559937.0386901653,5996171.50127895,-1.0747065743252393,-0.4794721400976645
Lille,0.5234758139240951,0.1944909101039411,342864.0316432839,6559614.740304915,-0.8653008210971009,-0.8368761429632778
Lyon,0.37666364173433925,0.16194050270386062,537673.1405315119,5743567.855452993,-1.2278483839858567,-0.3997887160430218
Toulouse,0.23320261207095583,0.1720552789207093,161402.1297011671,5406823.39694857,-1.6037589903475609,-0.527020463718499
Rouen,0.680464699257108,0.20916349166631557,120225.05005673648,6348209.334935985,-1.0945642206135826,-0.9076033719439733
Amiens,0.6765800111591113,0.20032217755613496,256034.82882453033,6429044.709434452,-0.9817857611598049,-0.8464228807556777
Besancon,0.5110309189383813,0.16097123056254733,671256.5294834403,5979697.064889861,-1.0288087383605058,-0.3983145412118776
Caen,0.554456910199666,0.21884136986146469,-38961.82177764616,6306106.148617185,-1.1971377498673479,-0.9990476883730035
Vichy,0.5106637841056825,0.17562205113868057,380345.30419337726,5799134.475969425,-1.274554002504824,-0.5265890577567418
Biarritz,0.25869192790206524,0.18737504506609845,-173836.5168227755,5384292.666109889,-1.7825664859298818,-0.7443860138153844
Cherbourg,0.3365550861575811,0.22833577462427118,-183677.15980890128,6385949.976426473,-1.223935304471388,-1.1264519821281875
Reims,0.7857676303131871,0.18471656249741544,448617.5478968929,6317456.332885142,-0.9491255530621476,-0.674877646472396
Calais,0.36682690882024965,0.20484471623803352,204082.02247130935,6612524.742239137,-0.9043103408319677,-0.9501886209788206
Roanne,0.46368554685140073,0.16981972471882442,452702.9732090063,5785687.175369945,-1.2462612566690714,-0.47281002773853187
Dieppe,0.5681688233609002,0.2101576267039065,120592.40437635375,6434801.756186511,-1.0456673992251089,-0.9398121807760647
Le Havre,0.5538602658963276,0.21659804258765722,11688.546533292998,6360987.816238628,-1.1411621615675158,-0.98550109879764
Brive,0.3781852519018094,0.18348728037329382,170686.17523332653,5645230.046118578,-1.4650364128059898,-0.6101256060311826
Beziers,0.16989639483873142,0.15714803662977708,357335.5654464086,5365474.6051115,-1.5299232184160596,-0.3795451917567032
St.-Brieuc,0.3676448395810355,0.22961397546943485,-309835.5387249184,6193249.8543518465,-1.394863241154674,-1.139202740364774
Angers,0.5988517477698065,0.21249446036145778,-58999.33012043416,6020777.273053046,-1.3675866526582836,-0.905598660245611
Le Mans,0.6903295992917149,0.21112070252670298,11131.949079326665,6106921.380890469,-1.2843695404942927,-0.8906477686427543
Arras,0.605192315635456,0.19676870495348545,309835.5387249184,6495483.736455913,-0.9177470893535093,-0.835086167246744
Troyes,0.8099860214044631,0.18145291537763775,454562.00870525435,6163673.258957198,-1.0326942793865017,-0.6132331654200947
Nevers,0.6939533514159105,0.18273453968783626,352515.4314950607,5939413.903279883,-1.209427722568543,-0.5979137528845635
Auxerre,0.8031751580095453,0.18350429700722623,397032.0958632893,6073712.512769836,-1.1118137531889127,-0.6182654757868646
Tours,0.7052320228653887,0.2038313879023136,77912.51160621144,6004387.584181503,-1.3089584878947043,-0.8072343007528651
Bourges,0.7281358259607095,0.1894322241286864,267166.77790385694,5955746.759993355,-1.2425349916355977,-0.6615248188211904
Versailles,0.8467247344314827,0.1990652363277197,237477.86970928934,6241077.964617927,-1.096727408471739,-0.7884694971161146
Melun,0.8702144281766742,0.19383144035921832,296844.55414934363,6196040.013746058,-1.0926446545437294,-0.7316002585666346
La Rochelle,0.4334317911364279,0.20758983636033249,-128017.41441226512,5807103.373113179,-1.5219972405117055,-0.8719994786833745
Agen,0.2843915873712756,0.18214087862072761,70498.63351938092,5496507.10075609,-1.5983536516301964,-0.6218662607757657
Annecy,0.33085774581994143,0.15259550866050448,680907.9293352171,5764338.606003876,-1.145181240867859,-0.31109367731139925
Grenoble,0.25572170025670343,0.15090311331153466,636747.4873375249,5649966.625444639,-1.2314084461867845,-0.2979708352527861
Saint-Etienne,0.34237750026299313,0.16334001523046915,487579.3696745391,5689535.576798868,-1.2830702971214225,-0.41327875689943094
Toulon,0.12027058536929172,0.13428296686317107,658877.8021072277,5332420.814165846,-1.3990849454614298,-0.164042923080157
Nice,0.14584286005207275,0.12865969520515388,808736.1006131332,5421443.1863076035,-1.2747387389030038,-0.09646823395291326
Tarbes,0.24446091416991517,0.17724914926561858,9272.913583078602,5347550.173676355,-1.7124944403065219,-0.6072752663545578
Perpignan,0.1642595531375294,0.15420669025690747,322826.5233004931,5266419.697085063,-1.6027505262887871,-0.36566243721866076
Nimes,0.16299276831488754,0.15199327718898992,484239.78495074104,5439233.595469046,-1.4255390352388746,-0.32171097329353526
Strasbourg,0.4229543872752027,0.15540804344170003,862726.0536478703,6203894.348272692,-0.807795407833062,-0.3533770759438952
Metz,0.5861072320659347,0.16753408025801786,687954.4531024303,6295298.493363397,-0.8429842178070288,-0.505359697248547
Mulhouse,0.4324981533134119,0.15421587353579663,818198.2573305608,6065430.287304632,-0.9077582747110817,-0.33147157216154177
Nancy,0.5901323272371264,0.1660095080315799,690180.8429182956,6221361.329523825,-0.8834761349287374,-0.47614718812092693
Bastia,0.19365633554195386,0.10721475909226488,1051969.187996435,5266904.42218479,-1.2411408588243793,0.12529263980281602
Wick,0.2664891465582937,0.1989343950772513,-343242.51791197923,8058896.505001391,-0.3618514654543201,-1.8609798448391204
Oxford,0.02219335676922145,0.22777408816491668,-139149.3634915918,6758716.822551782,-0.9921594335931472,-1.236177991192133
Edinburgh,0.24781370633386235,0.22246246249976048,-358348.5728126277,7548130.524997876,-0.6566819059893838,-1.679711579043118
Sunderland,0.1849234712982967,0.21648718293980115,-153620.89729471647,7346355.1990484325,-0.6687400599240529,-1.466182191386435
Swansea,0.10115493914048801,0.24281627025910946,-439711.98863343155,6733499.218799425,-1.1552943045705395,-1.429179342887143
Nottingham,0.014615612315286962,0.22463546695838735,-130243.80422813047,6977506.112657583,-0.8646606656558253,-1.31218516859348
Reading,0.058300967245219215,0.22617291044369353,-109093.10097740697,6704856.179258977,-1.00756530482591,-1.195744811548598
Kingston upon Hull,0.07325103407791898,0.2150955052292187,-36735.43196178083,7123026.048411891,-0.7364553185337388,-1.3037429362937294
Coventry,0.000671760844646326,0.22843296046813352,-166979.23618991132,6876499.044446632,-0.9396895300010537,-1.2990703668078498
Leicester,0.0,0.22537939576398877,-126147.24696693623,6914849.053762976,-0.8978798842576619,-1.2859409172220957
Norwich,0.068660520979577,0.2064184974937951,144715.33803125515,6914922.416116939,-0.7636088226681639,-1.103520481166976
Bradford,0.09272369723241213,0.22550481958712304,-194809.10888822802,7132369.312295495,-0.8095346763922397,-1.413720394219681
Sheffield,0.04859148373165156,0.22557363938986658,-166979.23618991132,7051117.65163922,-0.8414533816217582,-1.364520268758136
Lerwick,0.26656202773912624,0.16481417834467377,-128017.41441226512,8433209.721803233,-0.044614176488065205,-1.8563069691401166
Cambridge,0.027628563962941253,0.2171029111835045,12979.852626496704,6836441.769491723,-0.8730434961637004,-1.1628391955285404
Carlisle,0.20264148138130708,0.22780617159892994,-326166.1080242911,7338611.304410125,-0.758603807858484,-1.5795028560986566
Kirkwall,0.2666869375440637,0.1923654928273534,-328392.49784015643,8173257.735580209,-0.29015550246615973,-1.8938416055503908
Blackpool,0.1335901589724416,0.23391383247454617,-339524.4469194831,7138101.2923742775,-0.87802573999494,-1.513346358704569
Bournemouth,0.13961921701407662,0.23187263257816787,-211507.03250722078,6573672.101475485,-1.132118925641933,-1.215558974143884
Fort William,0.2640252709819324,0.22762916527958274,-569076.3688842935,7722704.982750445,-0.6628997384986439,-1.887087205808323
Dumfries,0.22154729237664816,0.2306321879385837,-395184.1923161221,7374899.760433741,-0.772391701003404,-1.6395936423588577
Luton,0.03117590664952502,0.22175637554345518,-46754.186133174815,6778529.062258933,-0.9352258145822052,-1.1813682912753078
Bristol,0.05710870095163792,0.23614350719945168,-287571.64056626504,6701282.8687736215,-1.0980231294790026,-1.3146252577417092
Penzance,0.21416230629259062,0.24474540877011589,-617823.1739026696,6469462.602574855,-1.3921003532548974,-1.4501864510669527
Perth,0.25710556917379745,0.2206293533765371,-386278.6330526579,7638520.298823705,-0.6196719716274481,-1.732404302800651
Southend-on-Sea,0.14009518172553112,0.21344495523536772,80150.03337115765,6719165.106882159,-0.9057333377363062,-1.073637421557586
Aberdeen,0.26259405265193414,0.20356523948653085,-231544.54085000878,7795026.999809429,-0.4549444671373175,-1.6868395980114612
Dundee,0.25674141808735335,0.21676837650408007,-333958.4723798198,7652634.633825992,-0.5858035961714476,-1.7024527113857548
Ipswich,0.0982758259963757,0.2089710355756882,130243.80422813047,6812846.590752248,-0.8282057535766847,-1.0750085494821735
Birmingham,0.010336933106396008,0.2311003677462194,-213733.4223230861,6886471.466534091,-0.9572489887981988,-1.3343009320556938
Stoke,0.040768306393316016,0.2314421293563708,-242676.48992933548,6983071.909906286,-0.9172470941231423,-1.3900038587273218
Leeds,0.09195206043059849,0.2241549867243558,-175884.79545337262,7138025.84458241,-0.7969742384601961,-1.4030934938332495
Bath,0.05791457978259775,0.23483563594353332,-261600.8033641936,6689448.5272460515,-1.091810623801257,-1.2926960869451722
Ayr,0.2460649352998503,0.23448952603166637,-513928.6931453058,7449774.864676305,-0.7891143215461445,-1.7476421109052978
Peterborough,0.005545045073402008,0.21898224497371596,-27829.872698319494,6905757.314067665,-0.8542721070571928,-1.2163084541621219
Southampton,0.1290185002634714,0.22895119835735367,-155847.2871105818,6603623.906655204,-1.0876857991495479,-1.1892940435126107
Plymouth,0.17438406173175802,0.24185827907185856,-463089.08170001756,6513289.801569128,-1.2907635747297759,-1.3623876311641654
Portsmouth,0.16152917440430728,0.2268146616793213,-120225.05005673648,6586044.837349793,-1.0799222486405449,-1.1587106539688872
Exeter,0.1385519099656564,0.24010648458197215,-392957.8025002568,6568468.0833626995,-1.2249670773034587,-1.3358302429171998
Manchester,0.07995952277327716,0.23017088388133033,-250246.2153032781,7076100.135461975,-0.8686629792192511,-1.4299711793041938
Inverness,0.2654360031974196,0.21663291362358855,-471248.8003751664,7856195.251086334,-0.5393215485474006,-1.8712267287564122
London,0.0920993438226086,0.017510952238511474,-12990.984575574726,6710219.083220742,-0.9569235018041802,-1.1330223406395246
Brighton,0.21773792815097542,0.22050700360174486,-18924.313434855332,6591330.4764478775,-1.0267476630687078,-1.092457530304758
Glasgow,0.2520729054336144,0.22960376080742306,-473185.7595149691,7533452.770989972,-0.7218484447313758,-1.751562282567018
Cardiff,0.07401798683623709,0.23948467409520055,-359005.35780830757,6710219.083220742,-1.1283958244284777,-1.3660911025907136
Dover,0.275060680941506,0.20913247503509094,144715.33803125515,6644977.86723705,-0.9154730093335606,-1.0023408615361942
Greenock,0.255620411097441,0.23208355491750743,-528767.5812680506,7545149.014799729,-0.7428127835207672,-1.7933850933281077
Middlesbrough,0.15639096369583852,0.21750363215603993,-136922.97367572648,7280852.5086011235,-0.6973153755402572,-1.430383307963384
Scarborough,0.12422413200780193,0.21305367812957496,-47867.38104110749,7223440.570967522,-0.6854811643835781,-1.3488782082202553
York,0.09779128437783756,0.21978407465792207,-120225.05005673648,7164552.400197406,-0.7544680734176024,-1.375544723800378
Liverpool,0.09791840402872597,0.23469459204502072,-324830.2741347725,7060320.4483912,-0.9145014309454069,-1.4742951118893113
Chester,0.0830769331422963,0.2354096464485254,-325052.91311635845,7020078.532642097,-0.9372508782878,-1.4593617509564405
Newcastle,0.1926238676462434,0.21762085556801497,-178111.18526923796,7361943.745282003,-0.6721068349164279,-1.4885212292746015
Londonderry,0.25933387196443053,0.2478110069350105,-816339.2218343128,7361943.745282003,-0.9883897764928142,-1.9184196087407885
Omagh,0.25592690589503403,0.24913097568956014,-812632.2827908975,7284618.101554007,-1.0300542622096556,-1.8869397720238719
Belfast,0.242371767534926,0.24501817025408013,-663464.1651279117,7284618.101554007,-0.9561318891064938,-1.7864629387019302
Komatini,0.14055979770995522,0.24088066482235254,2829374.101645397,5032023.310138194,-0.49246104026312043,1.4105563700926669
Athens,0.23494436944826963,0.15411294873792836,2641978.870843999,4577066.93150308,-0.8412747079358152,1.4548555445719222
Ermoupoli,0.24792466962687715,0.16936091320620467,2775562.2597959274,4502074.0713894535,-0.8172647128145902,1.5729433453735884
Patra,0.23274557516846162,0.12324576669389686,2418972.5349378344,4611968.244315259,-0.9321540325931092,1.291561097484191
Lamia,0.20980560395055287,0.14337500885971516,2497341.4564562985,4707214.497800882,-0.8397339960818586,1.3086490770911101
Tripoli,0.24534525360418608,0.12480140137367313,2491263.412258987,4510308.338735029,-0.9535206357353809,1.3783586609421383
Mitilini,0.22581806537496124,0.23001354559319775,2956044.5502190627,4737497.785353928,-0.5953805468823736,1.6062721677414598
Seres,0.11386377329985353,0.19818372112709,2621540.612334354,5025034.931775915,-0.5993873594333081,1.2731830060332883
Polygyros,0.14473745971985047,0.1845798050301064,2610776.0175746446,4921463.613365792,-0.6629885919360197,1.304752397193301
Thessaloniki,0.13140604077142493,0.17819214681948062,2547546.546804066,4967619.296440993,-0.6683567955905216,1.244862314297383
Xanthi,0.12816014546159812,0.22865986272740585,2770029.6811035043,5033279.683740928,-0.521163203254881,1.3701121773096878
Kerkira,0.2157450121305624,0.1137705051582721,2216894.2633008044,4810209.647419581,-0.9207710274202898,1.081140870279165
Kavala,0.12745436065792992,0.21420462756555236,2716395.950439303,5003672.542073898,-0.5643984102115756,1.3450827465206092
Alexandroupoli,0.16131657867019936,0.2463127950617038,2880325.0325814793,4990035.781288973,-0.4908327394990195,1.4606135677322034
Katerini,0.15318206860744296,0.16427700609409981,2504966.84157564,4905591.432854936,-0.724353127201077,1.2394304821007491
Ioanina,0.19915666277102248,0.12775347515508015,2321111.5705814674,4817799.123692964,-0.8648550116303144,1.1484950252347106
Volos,0.19013484147521617,0.15926646056152444,2554782.3137056283,4774810.329851823,-0.7732406075525806,1.322004135871771
Larissa,0.18189679471352815,0.153329723709763,2495782.9835851938,4812377.481408661,-0.7813442024253239,1.2681825176996833
Piraievs,0.23567426829968782,0.15304572902254907,2638271.931800584,4572364.895692985,-0.8457569841698689,1.4541210199915084
Agrinio,0.22481381117268742,0.12306943041912817,2383094.263055164,4667641.549547207,-0.9186135813720537,1.2465269067739084
Pirgos,0.24501167949549982,0.11268245630496065,2387803.0775157167,4534839.088705019,-0.9909914710700853,1.2994752037575519
Chalkida,0.22208251289187778,0.1585831236892538,2628520.3444070937,4645182.415504112,-0.8096241695604891,1.4202593404138335
Hios,0.23774956212398402,0.20806017698549006,2909423.9474748406,4631557.300914568,-0.6780835666429716,1.6145776296165992
Sibenik,0.2317476490505912,0.1197275150897999,1770625.556659652,5423322.353302114,-0.7970036241863978,0.5507380365702943
Slavonski Brod,0.18581249848198167,0.15954694432734576,2005487.4183353002,5646792.841561813,-0.5548954834409487,0.6251761774213105
Rijeka,0.20731930355174177,0.12723558310905106,1608566.6419628018,5673623.7088507535,-0.7365008067424883,0.34776117486832914
Dubrovnik,0.2067591913053856,0.12849513912801022,2013925.4357374304,5260498.978448115,-0.7680333634733425,0.775649107174325
Osijek,0.17727871568380177,0.1745880057319073,2079448.0880183512,5708590.9239376625,-0.4834771397804509,0.6518317617165155
Zadar,0.2302747919074259,0.11950943020033032,1698991.4643341794,5484046.784808332,-0.7983408362948929,0.47972615443744204
Split,0.22860509933339448,0.12201453418361004,1833432.013365215,5391520.48544805,-0.7837699465210775,0.6049631411116716
Zagreb,0.1777462480353932,0.1434972033619142,1781111.8526923768,5748356.801602935,-0.6089505779024647,0.43597319555474146
Karlovac,0.1920189701497838,0.13615970961692794,1730773.178955659,5698550.04768014,-0.6619166794849942,0.4207343971468964
Pula,0.22402739415792242,0.12009845153128454,1541563.4404543315,5600874.618698924,-0.8106320470808885,0.3298966263596945
Szolnok,0.18292985974128226,0.22466438816152864,2246360.5325137856,5972552.547109658,-0.25226297492708305,0.6653237177452538
Nyiregyhaza,0.2262011827022506,0.2709410610158218,2417714.6246918705,6101083.931537589,-0.09503742149080718,0.7325689462660478
Budapest,0.15762800365933163,0.20709047572347775,2124343.238655278,6024072.119373783,-0.2837467242323246,0.5638247917895369
Bekescsaba,0.19409067297910781,0.23718138959088678,2348952.5752288653,5888699.498264828,-0.24859570531788933,0.7658572749269577
Zalaegerszeg,0.13900781474319587,0.16423315169131086,1874620.2249587262,5916647.971408992,-0.46793469264213616,0.4358803979402379
Szeged,0.1794198275545419,0.21077863670831293,2243087.739484461,5820567.197636006,-0.3393880862033427,0.7200858138450057
Kaposvar,0.15834882611132053,0.17163218183000267,1981486.936120271,5839357.548182817,-0.45845707823158754,0.5368335121247914
Kecskemet,0.17400716978135203,0.21100483352047902,2192993.9686274887,5925766.774835778,-0.30503006012245404,0.6469130763931217
Debrecen,0.2172109149517586,0.2623840184269066,2407840.5858585075,6029099.177456199,-0.14042749951089384,0.7528990396402069
Miskolc,0.20276705237256173,0.25043536898159735,2313219.018684225,6123574.100327742,-0.13416928111689508,0.6537529929725634
Szombathely,0.12685595551011078,0.16577458273050938,1851098.4165541087,5978926.61647903,-0.44455481867124025,0.3966934990968318
Veszprem,0.1414811047758746,0.18204019106148817,1993843.3995983216,5956940.258404167,-0.38618450703904017,0.5010846755660507
Salgotarjan,0.17602349140285994,0.22951131515551243,2207020.2244674414,6124340.904147102,-0.18636621245648044,0.5819320756864306
Szekesfehervar,0.14736353871080768,0.19130441333828857,2049180.3184716585,5973912.174858747,-0.3492135290522631,0.5319972303262441
Gyor,0.12557641352952414,0.18476350403592606,1962562.6226854129,6057156.0151060335,-0.3453072106502484,0.4424520335537194
Tatabanya,0.1426897431606388,0.19604483975522835,2051952.1737924118,6032314.730406034,-0.3149840506329502,0.5119740694945427
Pecs,0.1676504483757117,0.17431626699360772,2028241.1222534429,5793242.750927294,-0.4612304338284696,0.5856108290563831
Szekszard,0.16615401489105827,0.18562138696378638,2083121.631214529,5835647.875717001,-0.41017753661383605,0.6066831734080709
Eger,0.19044920108138927,0.23872726351161966,2269025.1808392964,6089404.318958604,-0.17529324476989583,0.6367922478886816
Vac,0.15720538453937602,0.21159274743450032,2129898.081245864,6070945.3635521885,-0.2546242050455314,0.5499975726841877
Sligo,0.2608211129717716,0.2520239165812688,-944356.636246578,7220905.007068145,-1.131175556239874,-1.9517861075102494
Drogheda,0.23083866703089995,0.24904511684950514,-706633.863657541,7117173.296869931,-1.0717255874693978,-1.752780190428509
Dundalk,0.23756787679583094,0.24854785070536764,-714303.776573197,7170232.049575781,-1.0456769676654591,-1.7778337851320343
Muineachan,0.2491273791593468,0.24935579003853447,-775529.4965094994,7217646.198160249,-1.0493442023689568,-1.8368458726201862
Shannon,0.257176553063493,0.25281962909560035,-986747.0983406577,6928395.776663121,-1.3167412734441073,-1.8707022937351723
Kilkenny,0.23514427737614155,0.2519994633222286,-807322.3430800571,6919343.735929358,-1.2329172513548263,-1.7464523069424414
Donegal,0.26093923945693565,0.2506465510669369,-903546.9109217646,7294232.423071694,-1.0696995120055934,-1.9517817569636384
Ros Comain,0.25559425858357726,0.25261909505431285,-910960.789008595,7101011.336738871,-1.1820750114642102,-1.8843531910125373
Cork,0.2521114482724195,0.25167376031380384,-945748.1298814924,6781811.758574573,-1.378888229727992,-1.7881440803951532
Dublin,0.22072402887811687,0.24951818164632844,-695624.3660180866,7044851.663666102,-1.1069560531921772,-1.7182570725997959
Waterford,0.2293733516447923,0.25164249939493233,-791693.0865726819,6846964.833028575,-1.2658905486771959,-1.7087959409727373
Limerick,0.255015755093953,0.2528214033343363,-959919.1010594764,6921215.733962751,-1.3074855955107862,-1.8499402631711734
Douglas,0.19837525563117758,0.24044625773566444,-498711.3187538657,7198691.866618957,-0.9228262766533892,-1.6432819714956928
Venice,0.22461111320680996,0.12217800621963051,1373125.918935029,5690852.265907369,-0.8434844272395479,0.18271519600765607
Trento,0.23135967095369817,0.12793993588340424,1237872.7376212017,5793242.750927294,-0.8529086793750729,0.053233577872958904
Cagliari,0.24478767904981846,0.0830131526444787,1013452.6441819636,4753578.717156169,-1.5490127372190603,0.291751468071908
Rome,0.2511416186362277,0.0910021236967953,1389634.5994196727,5145413.45664293,-1.1421538218390372,0.39827449376091895
Trieste,0.20556460342604183,0.12731973285849793,1536208.9729471758,5724501.479995042,-0.7437360872973988,0.27995259401073747
Palermo,0.2654771803147801,0.060961562123743075,1486115.202090203,4597099.2010194715,-1.402809653545554,0.6687791356015573
Marsala,0.26527642177334576,0.06020000553685627,1384669.7501302906,4551971.716264438,-1.478470000666889,0.6173619079727463
Campobasso,0.2572772478759866,0.09056475449928746,1631498.457066219,5095742.083977577,-1.0502386588873405,0.5798070714936143
L'Aquila,0.2535159495702136,0.09516142536196723,1490567.9817219342,5213613.041147599,-1.053767440282619,0.44069900163228537
Civitavecchia,0.24358466054614183,0.0937002660864375,1313569.9913606285,5176030.761856725,-1.1626241700654631,0.3355629416851331
Catanzaro,0.25944881320347885,0.07481172877862323,1847903.5471683424,4707414.752218774,-1.1614594906038707,0.871124879961579
Genoa,0.19537605535191438,0.12331408268161272,994083.0527839336,5529111.413652759,-1.1223159263458813,-0.011977827058681001
Ancona,0.2445391300446275,0.10702236861984536,1502801.9937601152,5403809.979618885,-0.9407045666485354,0.3776506870276932
Bologna,0.22970608529220998,0.11494013923365011,1262363.025595723,5543209.633474163,-0.9814346737462976,0.16344626477135815
Potenza,0.2559011628790698,0.08655333809498283,1758736.635042929,4959679.293291426,-1.0637295689928248,0.716510863753447
Bari,0.2429882511743033,0.09839423194328163,1878271.5042567456,5029200.758476047,-0.9653812995082443,0.7709695202671782
Milan,0.23110603826904086,0.12973685607580251,1024695.9127520849,5695819.354793288,-1.0133594885202064,-0.05384243670775346
Turin,0.21333963127550762,0.13582635041575228,853820.4943844089,5632611.342666177,-1.1335985002373992,-0.145249504911364
Naples,0.2604158312250959,0.0827693074008783,1585746.1463501826,4988770.268053385,-1.1330915860520316,0.589083958379147
Florence,0.22915779034068445,0.10909651114120342,1252344.2714243291,5431459.557782474,-1.049267462762896,0.19858357172006724
Aosta,0.26892742855033325,0.14279633136080627,814302.0751527966,5738302.988786188,-1.0937228829856331,-0.2114833202337869
Perugia,0.24391452103181346,0.10172399132894863,1379248.4909286587,5328790.9780010665,-1.044137106179654,0.32254572094943335
Como,0.2443314823073298,0.1327524411145131,1010780.9764029236,5749953.689939638,-0.9898005821978599,-0.08350570736385432
Novara,0.23162240015962712,0.13265714530424,959574.010638018,5692645.178123244,-1.047417283308465,-0.09651758971105684
Asti,0.20606487359296896,0.1313587405055145,913933.0194127758,5610508.142398378,-1.1162436059012055,-0.09647420078024282
Sassari,0.20794141107954925,0.09702603147388492,954008.0360983545,4972597.926540775,-1.4552565156782395,0.16961872835430247
Olbia,0.22076018487403065,0.09291004258228315,1059216.086847078,4999709.1395378215,-1.3878670723436084,0.23032316412420495
Modena,0.22658626585487296,0.11707868691541308,1215608.8394625485,5566588.421489562,-0.9914520396720237,0.1231907749201151
